128.1,2279,1006,435,90,0.01,276,2.07,0.030,0.005,81,0.220,275,1056,14,0
458.1,6355,6152,1315,496,0.01,99,5.14,0.720,0.005,78,0.110,9537,6769,25,13
105.0,1756,1541,960,69,0.01,22,1.74,0.040,0.005,86,0.005,281,472,14,9
131.3,4013,3140,832,147,0.01,21,2.01,0.040,0.005,79,0.050,347,978,12,0
76.2,404,1373,323,79,0.05,16,0.85,0.030,0.005,94,0.210,381,384,11,7
131.1,1219,1667,814,130,0.01,19,1.73,0.040,0.005,116,0.050,152,246,12,3
126.3,2249,1464,814,109,0.01,18,1.90,0.040,0.005,67,0.050,324,974,16,3
55.1,850,445,239,51,0.03,31,1.46,0.040,0.010,107,0.200,68,188,17,14
104.1,450,390,213,40,0.01,41,1.56,0.020,0.005,121,0.040,59,201,13,9
85.6,558,511,347,30,0.02,48,1.84,0.010,0.005,146,0.050,78,367,10,2
90.7,1265,2060,55,94,0.03,32,3.30,0.010,0.005,164,0.060,260,1405,14,4
59.7,624,1426,36,82,0.02,25,1.91,0.020,0.010,84,0.005,147,841,17,6
74.1,357,1390,141,65,0.01,18,1.02,0.020,0.005,50,0.040,256,344,11,12
90.2,507,2727,132,221,0.01,21,0.74,0.020,0.005,53,0.200,739,2106,13,0
83.6,321,3025,276,52,0.01,18,0.82,0.010,0.005,68,0.180,133,276,11,4
20.1,201,2171,167,36,0.01,6,0.36,0.010,0.005,59,0.220,146,261,11,5
24.9,326,2257,44,158,0.01,13,0.97,0.010,0.005,123,0.200,405,534,13,3
38.4,511,1320,583,88,0.01,26,1.04,0.020,0.005,133,0.210,650,849,14,0
63.6,455,1029,100,61,0.01,22,1.16,0.010,0.005,128,0.230,428,728,17,0
34.3,439,238,26,67,0.02,17,1.30,0.020,0.005,154,0.200,386,1265,9,0
50.7,229,120,32,15,0.01,20,1.18,0.005,0.005,177,0.210,166,342,11,0
81.0,334,207,37,22,0.01,23,1.10,0.005,0.005,120,0.220,813,424,10,1
31.0,124,772,324,24,0.02,15,0.69,0.005,0.005,141,0.230,59,174,9,0
76.8,318,991,88,29,0.01,16,0.84,0.005,0.005,115,0.250,127,265,20,7
84.6,398,2168,26,62,0.01,18,0.94,0.005,0.005,186,0.200,283,490,14,1
120.2,458,3266,43,64,0.01,22,1.36,0.005,0.005,159,0.220,486,550,12,4
63.9,218,3400,36,80,0.02,16,1.12,0.005,0.005,153,0.220,288,766,20,4
183.6,168,2205,33,45,0.01,14,0.79,0.005,0.005,127,0.005,254,453,22,0
115.3,149,1266,485,27,0.01,13,0.93,0.810,0.005,112,0.350,395,480,53,0
14.2,106,259,459,7,0.03,2,0.39,2.500,0.005,17,0.590,539,205,104,0
10.9,145,167,478,3,0.02,4,0.80,2.740,0.005,8,0.570,1376,232,108,6
16.4,223,227,304,40,0.03,6,1.40,2.760,0.005,15,0.430,1407,598,128,2
10.7,131,136,481,22,0.03,8,0.91,2.950,0.005,13,0.370,1039,416,133,2
12.7,224,91,451,25,0.01,10,1.67,2.580,0.005,10,0.510,958,345,157,6
7.0,145,74,587,12,0.01,6,0.73,2.320,0.005,7,0.700,427,185,144,5
9.2,138,243,494,15,0.02,7,0.48,2.160,0.005,9,0.660,489,292,129,1
8.9,153,296,498,3,0.02,7,0.82,2.080,0.005,11,0.600,427,293,123,2
9.5,103,130,405,3,0.02,6,0.51,2.310,0.005,10,0.600,503,181,126,0
10.1,133,162,568,3,0.02,17,1.41,3.330,0.005,7,0.460,478,192,144,0
12.4,389,49,204,23,0.04,81,3.27,2.920,0.005,15,0.450,1217,522,169,2
5.2,1388,30,582,12,0.13,353,18.11,0.640,0.010,30,0.040,1279,440,246,7
5.9,215,98,670,14,0.02,24,1.90,3.030,0.005,40,0.330,910,113,133,6
2.9,174,80,638,3,0.03,9,0.67,3.130,0.005,9,0.260,933,96,121,10
3.4,205,70,655,3,0.02,14,1.09,3.330,0.005,15,0.280,1242,127,128,4
4.1,365,69,566,13,0.02,32,3.67,3.720,0.005,13,0.420,1133,162,136,5
5.3,209,35,578,13,0.02,6,0.90,3.060,0.005,12,0.350,926,340,149,1
2.2,222,24,162,13,0.03,6,1.46,3.670,0.005,21,0.290,1000,285,126,1
2.7,1459,103,881,16,0.04,7,3.09,3.720,0.005,45,0.280,1391,547,150,3
4.8,276,97,322,60,0.06,17,2.96,3.180,0.005,17,0.700,1699,431,163,2
6.5,301,27,311,19,0.09,11,2.25,1.410,0.005,34,0.170,805,505,122,11
0.5,431,20,225,6,0.08,49,5.91,1.960,0.005,15,0.270,771,61,151,4
1.3,295,41,313,204,0.11,95,6.06,0.640,0.005,12,0.360,423,489,153,2
2.2,288,36,170,523,0.05,255,7.01,1.740,0.005,15,0.390,686,1246,145,2
2.2,193,42,320,15,0.02,74,5.88,1.790,0.005,12,0.180,408,102,177,4
0.5,210,45,314,24,0.08,60,4.49,2.060,0.005,27,0.710,703,197,147,7
4.7,499,119,451,20,0.02,245,5.24,2.840,0.005,25,0.350,851,233,143,3
1.3,1040,77,127,9,0.03,75,5.07,2.770,0.005,25,0.300,585,165,143,43
0.9,930,26,535,6,0.08,44,4.27,2.470,0.005,47,0.370,706,186,144,46
2.2,327,32,125,45,0.04,51,6.03,2.020,0.190,126,0.005,283,95,167,58
0.1,189,10,579,3,1.73,28,4.95,2.020,1.360,3080,1.520,33,18,133,373
2.2,240,49,397,3,0.10,34,3.67,1.580,0.190,201,0.140,572,81,149,64
9.5,710,218,286,109,0.13,18,2.45,1.350,0.030,60,0.300,721,309,121,18
53.0,1244,1098,202,457,0.06,273,2.17,0.750,0.005,71,0.150,765,2438,33,12
24.7,5019,491,386,20,0.10,28,2.04,1.580,0.005,38,0.380,966,409,60,12
35.8,1540,1085,293,35,0.04,28,2.72,0.680,0.005,117,0.130,622,464,49,3
101.1,1572,3582,122,82,0.02,28,2.15,0.230,0.005,83,0.020,907,763,10,4
27.5,1388,1195,83,42,0.01,21,2.73,0.220,0.005,74,0.005,594,325,18,9
28.6,1451,858,563,42,0.03,33,2.61,0.830,0.005,205,0.080,847,342,26,6
10.9,685,183,621,3,0.07,6,1.46,2.520,0.005,35,0.590,825,151,74,5
12.5,814,178,789,12,0.11,8,2.09,2.630,0.005,60,0.720,857,272,67,0
10.6,10800,126,290,3,0.09,35,3.59,3.070,0.005,46,0.720,825,540,87,3
5.1,710,107,499,3,0.04,31,1.32,1.430,0.005,46,0.230,304,101,50,5
7.6,918,284,351,10,0.03,128,2.78,1.070,0.005,326,0.150,235,146,39,14
34.2,2116,1162,926,36,0.02,245,3.84,0.350,0.005,208,0.005,1563,697,11,2
23.0,2433,519,733,15,0.02,260,3.21,0.210,0.005,213,0.005,425,417,11,8
8.8,1150,263,36,3,0.02,421,2.27,0.090,0.005,183,0.005,148,161,9,11
10.3,2974,188,36,3,0.02,829,2.05,0.090,0.010,143,0.005,283,239,11,3
39.6,4308,337,71,844,0.02,383,3.95,0.250,0.005,174,0.005,871,4635,12,2
14.7,2943,305,53,19,0.02,66,2.52,0.260,0.005,134,0.060,313,304,10,2
10.2,1486,337,31,19,0.02,56,2.26,0.120,0.005,156,0.005,69,209,12,0
10.4,3168,419,68,15,0.02,37,3.09,0.250,0.005,180,0.040,317,215,12,4
17.2,3730,610,76,25,0.02,47,2.77,0.240,0.005,88,0.005,800,291,9,1
8.6,1132,278,37,20,0.01,77,2.36,0.080,0.005,65,0.005,117,108,7,4
16.4,3450,354,91,25,0.01,93,3.21,0.240,0.005,101,0.020,256,220,15,0
16.2,8006,413,337,25,0.07,27,4.36,1.330,0.005,49,0.370,765,277,51,3
4.4,1066,45,148,31,0.08,103,6.22,1.440,0.020,16,0.710,331,144,144,2
2.0,2520,37,311,59,0.09,309,14.05,0.680,0.020,17,0.005,320,340,230,2
1.2,221,28,184,30,0.03,145,3.45,0.690,0.005,14,0.110,375,71,157,8
2.5,636,105,166,18,0.07,73,5.17,2.110,0.005,10,0.430,485,103,120,1
4.4,622,131,154,11,0.09,47,3.02,1.990,0.005,26,0.560,516,80,95,1
12.8,3250,684,417,19,0.05,49,4.16,1.570,0.005,28,0.590,895,244,83,3
6.0,669,782,831,12,0.07,45,2.78,1.680,0.005,87,0.830,418,94,77,1
31.3,1533,2059,136,34,0.02,62,4.16,0.100,0.005,95,0.005,178,145,38,1
29.2,2939,2117,144,65,0.01,111,6.68,0.070,0.005,104,0.005,297,325,58,1
13.8,559,722,54,8,0.02,96,3.65,0.040,0.005,153,0.005,24,99,23,8
13.4,482,952,37,3,0.01,80,3.92,0.010,0.005,124,0.005,14,95,17,4
14.1,320,411,39,6,0.02,228,3.24,0.020,0.005,149,0.005,21,81,10,4
7.7,413,501,21,3,0.01,334,2.37,0.010,0.005,162,0.005,25,69,14,8
7.5,352,1137,28,3,0.01,144,2.26,0.010,0.005,168,0.010,23,62,13,3
10.1,1320,794,26,12,0.01,340,4.74,0.010,0.005,188,0.010,42,82,22,3
41.2,7511,2104,155,25,0.01,176,5.75,0.080,0.005,194,0.005,880,291,27,3
21.2,1509,1448,57,11,0.01,139,3.80,0.020,0.005,186,0.005,57,117,27,1
10.0,438,1066,48,3,0.02,103,2.19,0.010,0.005,93,0.005,32,69,14,3
8.5,258,761,51,3,0.01,147,1.96,0.005,0.005,160,0.005,15,57,11,2
18.8,549,1113,88,3,0.01,509,1.55,0.020,0.005,81,0.020,21,64,8,7
3.7,206,27,326,20,0.02,8,1.14,0.800,0.005,10,0.170,522,117,109,18
3.5,302,23,330,8,0.01,14,1.94,0.970,0.005,19,0.180,526,93,93,19
3.8,346,17,317,7,0.02,25,3.85,0.780,0.005,8,0.160,658,144,126,28
3.4,431,10,334,24,0.05,57,6.85,0.060,0.005,12,0.080,468,93,157,33
2.2,369,5,311,3,0.06,46,4.01,0.530,0.080,48,0.050,248,47,149,16
2.4,1314,8,255,3,0.04,86,5.13,1.080,0.110,54,0.050,611,86,161,27
1.7,1409,8,117,35,0.05,103,7.12,0.110,0.005,9,0.050,309,197,138,30
0.6,681,7,585,3,0.05,201,3.50,2.470,0.530,253,0.300,65,20,121,69
0.2,129,12,767,3,0.52,44,4.70,2.510,2.090,3364,1.000,16,8,122,299
0.2,110,3,762,3,0.39,54,4.35,3.230,1.920,4532,0.560,30,6,111,395
2.7,1093,7,486,53,0.02,159,8.24,0.560,0.020,47,0.070,608,128,136,188
4.6,577,12,406,49,0.01,69,5.55,1.190,0.005,13,0.140,1001,232,96,23
3.3,473,22,308,13,0.01,61,4.65,2.000,0.005,10,0.250,947,205,117,12
1.8,440,20,705,6,0.03,16,3.18,2.780,0.005,6,0.280,772,245,135,14
2.1,188,19,237,3,0.03,10,2.57,2.600,0.005,9,0.350,846,111,105,19
2.4,267,31,583,3,0.03,8,2.84,2.780,0.005,3,0.270,1063,202,111,3
2.9,271,59,243,10,0.03,25,4.10,2.590,0.005,3,0.280,1472,106,100,7
7.0,563,341,310,27,0.05,50,5.58,2.500,0.005,5,0.330,1440,324,120,12
10.8,178,29,609,41,0.05,959,5.44,2.230,0.005,16,0.270,984,533,94,3
4.2,532,20,292,69,0.07,84,7.28,1.930,0.005,7,0.340,1262,792,134,3
5.9,299,28,464,3,0.03,13,2.87,2.430,0.005,12,0.290,1269,443,175,8
5.8,1314,13,542,9,0.05,29,4.69,2.350,0.005,3,0.250,1128,885,193,5
5.0,255,8,628,8,0.06,216,5.53,2.290,0.005,15,0.240,673,439,153,12
29.8,390,10,286,29,0.07,195,7.71,1.660,0.030,42,0.230,556,287,144,15
5.5,512,17,404,14,0.06,151,9.95,1.990,0.005,8,0.300,905,1903,169,3
1.7,416,3,310,5,0.10,139,12.86,1.740,0.005,3,0.270,746,709,205,3
3.3,336,10,340,8,0.06,79,10.62,1.450,0.005,9,0.300,830,166,154,13
11.1,327,28,307,6,0.08,59,4.77,1.940,0.005,7,0.230,930,693,146,7
13.1,618,23,975,3,0.09,68,4.47,2.500,0.005,12,0.430,1872,868,149,7
6.7,632,8,561,3,0.15,86,8.78,0.590,0.005,28,0.150,660,405,225,7
7.7,515,8,574,8,0.10,99,8.72,0.420,0.005,13,0.150,311,459,282,8
4.3,498,15,505,11,0.04,82,4.52,1.340,0.005,3,0.170,343,85,259,3
3.2,579,8,591,32,0.08,77,4.76,0.480,0.005,6,0.120,306,117,238,8
8.4,377,10,394,85,0.05,135,7.67,0.400,0.005,7,0.160,283,604,268,3
2.1,584,19,362,12,0.06,93,7.73,0.480,0.005,8,0.180,301,259,275,9
5.5,2236,13,625,3,0.01,49,6.47,0.330,0.005,6,0.090,1346,927,244,21
0.7,43,20,433,3,2.72,24,4.12,1.680,0.380,554,2.170,34,3,127,119
0.8,65,30,527,3,2.06,24,4.10,2.140,0.420,778,1.890,23,7,124,102
1.7,127,12,210,19,0.10,22,2.44,0.470,0.030,105,0.140,542,177,135,23
1.0,43,16,403,17,0.05,19,1.23,0.670,0.010,41,0.160,1019,129,115,7
1.1,54,18,252,12,0.06,22,1.68,0.090,0.010,45,0.100,1050,102,97,13
1.8,218,34,96,41,0.05,27,3.95,0.120,0.020,93,0.090,550,135,160,23
0.6,69,42,483,3,2.63,22,4.26,1.840,1.170,1160,2.330,78,7,130,276
0.5,115,24,472,3,3.28,23,4.23,1.700,0.680,900,2.580,75,3,134,280
0.7,38,25,336,3,2.85,21,3.95,1.390,0.920,666,2.240,19,3,123,115
0.5,72,21,454,3,3.84,33,4.87,1.180,1.480,957,2.720,34,3,159,151
0.9,166,25,450,3,3.85,61,5.59,1.230,1.470,1124,2.510,30,6,200,223
1.3,277,27,339,8,1.30,54,5.09,0.810,1.220,643,1.210,78,50,194,285
2.7,854,12,286,159,0.17,11,7.99,0.130,0.030,382,0.170,85,226,249,69
0.8,496,34,340,3,0.44,46,5.05,1.310,0.850,279,0.640,27,51,202,223
0.8,1169,25,257,3,0.46,56,4.82,0.740,1.670,2102,1.910,17,17,190,172
0.8,440,33,185,3,0.41,64,4.93,0.780,1.340,1167,1.790,53,14,192,401
1.0,315,24,236,3,1.75,56,4.92,0.710,1.100,2433,2.210,31,7,191,208
0.4,409,18,312,3,2.17,61,5.03,0.760,1.050,1126,2.790,39,11,200,292
0.3,485,31,271,3,1.01,42,5.18,0.610,1.930,3299,2.320,61,7,191,327
0.1,381,24,383,3,0.60,17,5.87,0.820,2.340,3734,1.820,21,13,215,258
0.2,604,28,393,3,0.47,60,4.83,1.570,1.130,1556,0.520,14,27,213,166
0.5,609,58,504,3,0.62,72,5.01,1.800,0.920,261,0.230,37,42,207,108
1.4,901,37,217,3,0.71,70,5.90,1.340,0.980,245,0.240,78,74,234,533
0.3,1126,23,260,3,0.35,62,6.98,1.220,0.140,98,0.140,163,93,216,442
0.5,2857,24,272,8,0.65,93,7.46,1.310,0.220,137,0.150,72,112,222,247
0.5,939,29,224,6,0.65,86,6.25,0.860,1.160,458,0.210,22,70,214,108
2.6,929,26,344,10,0.75,89,6.49,1.960,0.660,233,0.470,53,62,221,146
0.1,520,32,319,3,0.72,99,6.35,2.090,0.800,174,0.200,19,32,209,35
0.3,474,26,182,3,0.67,95,6.07,1.050,2.050,451,0.220,11,33,211,74
0.9,563,30,244,3,0.57,59,5.88,1.070,2.090,602,0.210,15,26,224,102
0.5,377,17,301,3,0.51,41,5.19,0.870,1.400,968,1.970,10,12,188,164
10.8,639,24,589,20,0.06,79,3.03,1.510,0.060,200,0.310,626,306,98,28
10.0,642,31,226,40,0.03,22,1.89,1.870,0.040,90,0.460,841,419,106,14
8.7,498,24,282,20,0.03,19,1.95,1.810,0.020,104,0.440,778,265,94,21
10.7,384,33,518,19,0.15,35,2.87,1.710,0.160,296,0.390,556,295,94,52
2.4,92,21,1354,3,0.41,42,3.78,2.660,0.430,881,1.310,97,45,100,161
1.2,65,28,1067,3,0.85,49,4.07,2.690,0.460,474,1.600,29,7,110,138
0.8,37,14,931,3,0.99,40,3.33,2.780,0.380,322,1.910,37,3,82,114
0.8,56,20,888,3,1.33,36,3.34,2.730,0.440,323,2.110,38,10,87,115
0.4,18,16,764,3,2.43,29,3.52,2.200,0.640,852,2.840,13,3,95,82
0.4,31,17,699,3,2.15,27,3.46,2.390,0.660,730,2.720,21,3,102,81
0.3,16,14,671,3,2.06,21,3.90,2.580,0.560,672,2.730,23,3,118,76
0.5,34,19,662,3,1.70,23,3.79,2.540,0.400,397,2.410,48,6,121,92
0.5,18,15,621,3,2.31,21,3.58,2.610,0.410,632,2.560,20,3,107,86
0.3,34,15,573,3,2.18,28,3.00,2.480,0.620,700,1.650,23,3,79,76
0.3,15,15,654,3,1.83,20,3.11,2.910,0.470,466,2.190,22,3,77,77
0.3,26,15,538,3,2.29,18,3.03,2.650,0.580,667,1.570,32,3,70,83
0.3,17,15,576,3,2.57,25,3.28,2.530,0.640,796,1.940,19,3,76,86
0.3,13,12,634,3,2.28,21,2.89,2.890,0.540,682,1.890,21,3,69,84
0.4,17,13,595,3,2.12,27,2.83,2.630,0.580,796,1.700,25,3,70,85
0.1,30,17,612,3,2.07,30,3.13,2.420,0.730,1099,1.510,17,3,66,76
0.3,22,12,635,3,2.13,18,4.34,2.540,0.450,893,2.230,33,28,120,73
0.4,20,14,662,3,2.22,24,4.44,2.620,0.480,984,2.270,13,3,148,80
0.4,24,12,624,3,2.15,18,4.03,2.330,0.550,1035,2.520,33,3,122,78
0.5,21,14,642,3,2.10,18,4.50,2.550,0.540,1012,2.550,14,3,136,100
0.5,21,12,602,3,2.44,20,4.42,2.210,0.610,1188,2.450,18,3,133,97
0.5,30,14,593,3,3.22,18,4.38,1.970,0.640,1361,2.940,17,3,129,100
0.8,46,12,638,3,2.78,18,4.39,1.560,0.720,1094,2.460,42,3,131,110
0.4,129,17,254,3,1.41,21,6.11,0.820,1.000,586,0.140,7,3,135,103
2.9,248,23,1428,3,0.19,48,3.84,1.740,0.310,460,0.420,196,108,97,165
3.3,242,16,887,6,0.22,53,2.92,1.670,0.320,168,0.340,255,140,89,88
1.5,184,13,1532,3,0.36,58,3.87,2.370,0.480,384,0.420,70,42,102,131
0.6,311,6,1279,3,0.35,74,5.42,2.850,0.390,318,0.420,11,24,103,201
0.9,260,3,1492,3,0.34,78,4.28,2.280,0.350,303,0.390,18,33,83,214
0.5,145,3,1337,3,0.27,72,3.19,2.350,0.560,206,0.340,20,13,104,119
0.6,158,5,1795,3,0.21,80,3.20,2.580,0.500,373,0.380,27,14,100,129
0.4,122,3,423,3,0.36,64,3.45,2.860,0.720,1524,0.530,20,10,96,586
0.8,89,10,1397,3,0.45,38,3.36,3.270,1.070,1259,0.430,16,11,92,367
0.2,143,3,1391,3,0.50,37,4.11,3.120,1.250,3433,0.430,22,13,85,830
0.5,185,3,444,3,0.17,49,2.74,3.310,0.340,255,0.380,116,21,88,380
2.5,394,3,240,25,0.07,55,3.60,0.290,0.040,55,0.150,935,182,108,122
3.0,469,12,664,38,0.09,45,6.51,0.380,0.050,106,0.210,386,180,88,118
90.1,330,23,4288,937,0.03,13,1.17,0.100,0.020,34,0.020,405,1003,20,47
70.0,245,31,381,1042,0.03,20,1.25,0.050,0.010,79,0.010,547,1724,16,32
48.7,199,17,238,754,0.02,8,0.57,0.060,0.010,31,0.020,313,1415,13,28
73.2,362,17,590,725,0.02,21,1.68,0.060,0.010,93,0.010,256,2237,13,19
212.0,778,36,2616,2417,0.02,11,1.14,0.030,0.005,34,0.010,394,7186,7,29
43.0,436,19,5284,664,0.02,22,1.37,0.050,0.010,92,0.010,124,2532,15,20
46.6,413,24,4056,495,0.02,14,1.01,0.040,0.010,43,0.020,109,1790,8,14
32.2,331,25,2098,305,0.02,32,1.73,0.020,0.005,77,0.010,92,2430,7,15
26.1,504,36,1908,621,0.01,40,1.11,0.010,0.005,20,0.005,123,2123,4,6
20.9,326,94,1468,356,0.01,32,2.10,0.010,0.005,96,0.005,108,2250,8,22
14.5,215,64,1416,134,0.01,12,0.82,0.010,0.005,23,0.005,49,525,6,9
10.9,165,38,1522,124,0.01,25,1.47,0.005,0.005,96,0.005,42,455,8,7
12.4,205,50,1021,347,0.01,10,0.69,0.005,0.005,22,0.005,64,746,6,8
10.7,182,33,769,64,0.01,16,0.68,0.005,0.005,28,0.005,70,329,5,9
17.4,400,55,1848,204,0.01,34,1.98,0.020,0.005,72,0.005,257,1277,8,10
18.0,168,110,2241,68,0.01,14,0.93,0.010,0.005,21,0.010,53,440,8,10
28.6,197,131,4202,88,0.01,25,1.32,0.010,0.005,77,0.005,49,687,8,11
28.3,171,247,1070,39,0.01,3,0.35,0.005,0.005,19,0.005,29,359,5,6
23.6,245,185,1750,83,0.01,8,0.41,0.005,0.005,25,0.005,89,642,4,12
26.8,157,111,4410,146,0.01,9,0.59,0.010,0.005,20,0.005,122,754,5,8
39.5,217,113,1065,174,0.32,19,1.18,0.040,0.005,24,0.010,158,1202,15,16
45.8,334,64,1229,161,0.03,114,4.74,0.040,0.005,19,0.005,120,788,19,9
33.8,319,65,1418,648,0.03,75,3.99,0.030,0.005,19,0.005,174,1319,15,12
46.5,891,96,1274,1187,0.02,91,8.02,0.040,0.005,16,0.010,359,2401,21,11
46.8,2104,232,791,1355,0.02,182,15.84,0.050,0.005,12,0.005,681,4300,46,6
56.4,1430,466,2254,907,0.03,264,18.86,0.020,0.005,10,0.005,423,1816,17,7
44.5,1363,191,2042,574,0.02,87,7.43,0.020,0.005,17,0.020,204,1833,7,10
90.7,5523,233,818,355,0.02,46,5.77,0.100,0.005,13,0.010,1365,5536,4,9
27.7,3128,148,375,99,0.02,15,1.85,0.040,0.005,17,0.005,286,1376,3,7
60.2,11800,310,442,153,0.01,38,6.32,0.160,0.005,15,0.010,2847,3072,3,5
92.5,11400,347,1792,243,0.01,36,6.93,0.130,0.005,12,0.005,1506,2593,5,6
65.5,2488,356,257,81,0.02,60,8.14,0.030,0.005,12,0.005,304,744,7,25
55.9,2004,295,160,97,0.02,32,4.97,0.070,0.005,20,0.010,541,864,4,8
62.9,2169,341,810,98,0.02,61,8.71,0.020,0.005,13,0.005,526,848,6,7
44.3,1448,295,311,58,0.02,33,5.29,0.010,0.005,13,0.005,207,410,5,3
25.5,1633,168,356,62,0.02,27,4.73,0.010,0.005,20,0.005,237,621,7,5
13.5,1651,140,75,48,0.02,26,5.20,0.005,0.005,16,0.005,222,463,6,3
29.2,897,129,122,36,0.05,11,1.59,0.050,0.005,21,0.010,425,289,5,11
22.1,826,189,148,29,0.02,13,1.69,0.020,0.005,20,0.005,263,255,5,3
21.9,368,133,201,88,0.02,3,0.55,0.005,0.005,14,0.005,212,600,5,16
15.4,289,61,37,12,0.02,6,0.30,0.010,0.005,16,0.005,36,125,8,10
13.6,182,39,226,21,0.02,6,0.39,0.005,0.005,21,0.005,17,122,5,3
8.6,500,36,214,18,0.02,7,0.24,0.005,0.005,23,0.005,9,136,8,9
25.2,958,50,97,18,0.02,19,0.37,0.020,0.005,19,0.005,147,168,9,8
18.8,417,65,495,14,0.02,8,0.58,0.040,0.005,15,0.010,60,99,6,13
22.1,653,87,116,18,0.03,7,0.63,0.030,0.005,18,0.005,95,160,5,9
89.9,2423,171,419,48,0.02,6,0.98,0.120,0.005,12,0.020,395,517,4,3
41.0,965,124,154,59,0.03,13,1.40,0.090,0.010,36,0.020,229,363,8,18
66.9,1286,174,3170,102,0.04,9,1.41,0.150,0.005,15,0.020,303,440,5,9
65.4,4277,472,2295,98,0.02,28,4.25,0.210,0.005,17,0.010,369,981,10,13
27.6,1956,435,5269,107,0.02,79,8.41,0.030,0.005,16,0.020,171,497,18,6
58.7,3839,681,1479,68,0.02,28,2.87,0.070,0.005,22,0.010,134,526,9,10
149.5,3044,730,1476,83,0.02,40,4.01,0.040,0.005,20,0.005,568,1126,16,6
45.7,4080,1052,2706,72,0.01,97,9.26,0.040,0.005,19,0.005,326,855,39,3
37.9,1377,588,1407,47,0.01,74,5.43,0.005,0.005,16,0.005,97,285,19,3
30.2,1874,510,2026,44,0.02,75,4.86,0.020,0.005,20,0.005,119,601,16,3
38.2,1751,699,945,36,0.03,108,5.98,0.010,0.010,22,0.005,163,452,13,3
85.0,8413,1275,1555,46,0.01,157,8.11,0.060,0.005,18,0.005,120,400,19,3
41.5,4143,891,964,50,0.01,73,6.00,0.060,0.005,24,0.005,161,493,15,3
11.9,717,415,857,16,0.01,31,2.63,0.030,0.005,24,0.005,105,180,7,3
20.3,1217,481,582,13,0.01,235,2.27,0.040,0.005,23,0.005,148,277,8,3
15.3,1041,367,310,14,0.01,108,2.44,0.030,0.005,20,0.005,117,278,9,3
18.0,1312,621,132,15,0.01,48,4.54,0.060,0.005,14,0.005,331,350,10,3
29.1,3362,1486,606,40,0.01,68,8.13,0.310,0.005,23,0.005,1487,1393,20,3
42.3,3573,1472,303,61,0.02,92,8.79,0.390,0.005,22,0.005,1689,1425,17,7
15.3,1593,426,160,12,0.01,123,6.05,0.190,0.005,24,0.005,368,274,7,5
8.2,608,355,114,7,0.01,293,3.18,0.030,0.005,27,0.005,52,90,3,6
24.4,1946,748,305,21,0.01,439,5.04,0.260,0.005,28,0.070,368,248,10,3
56.2,2365,1791,309,14,0.01,182,5.26,0.380,0.005,30,0.005,473,144,7,5
17.5,815,932,272,12,0.01,190,2.99,0.080,0.005,21,0.005,151,107,4,9
27.6,1535,781,426,26,0.01,147,4.71,0.190,0.005,26,0.005,531,175,6,7
47.7,6630,1378,510,79,0.01,169,14.66,0.540,0.005,28,0.005,1744,535,31,3
34.7,2696,640,1266,195,0.11,136,5.91,0.990,0.130,178,0.140,687,849,42,62
38.8,6410,1035,311,33,0.03,97,6.31,0.450,0.030,52,0.040,204,345,22,23
24.0,2141,799,181,12,0.01,471,2.17,0.150,0.005,31,0.010,64,125,10,9
16.0,2091,404,457,14,0.02,246,1.74,0.080,0.010,36,0.020,38,114,8,13
25.1,437,700,503,10,0.01,291,1.58,0.040,0.005,29,0.005,47,76,6,6
45.8,2730,1436,490,26,0.01,224,2.37,0.100,0.005,34,0.005,164,217,4,7
29.9,1565,764,378,11,0.01,206,1.83,0.050,0.005,28,0.010,84,125,5,6
22.0,1069,478,457,8,0.01,443,2.61,0.020,0.005,25,0.005,54,89,4,8
42.9,3890,1157,333,12,0.01,230,1.84,0.020,0.005,25,0.005,49,125,5,4
158.9,9898,4133,702,16,0.01,462,3.01,0.030,0.005,35,0.005,90,183,5,8
280.6,24900,8967,544,16,0.02,839,4.24,0.010,0.005,27,0.010,93,312,7,10
75.3,5282,1888,235,9,0.03,392,2.09,0.050,0.005,29,0.020,54,136,7,7
61.8,6620,2464,185,9,0.01,291,2.11,0.020,0.005,57,0.005,52,138,6,4
30.3,2244,1674,165,14,0.01,345,2.77,0.020,0.005,59,0.005,77,143,6,6
54.1,3463,2235,176,15,0.01,311,2.58,0.030,0.005,69,0.005,64,137,6,6
50.9,3270,3066,143,17,0.01,231,2.29,0.020,0.005,69,0.005,41,128,7,4
34.4,2829,3959,160,20,0.01,131,2.30,0.030,0.005,110,0.005,53,151,8,3
31.5,1924,4915,166,23,0.02,150,2.27,0.040,0.005,132,0.010,33,160,8,10
42.0,1957,5183,114,21,0.01,171,2.35,0.030,0.005,106,0.005,45,156,7,9
45.3,2267,2600,94,8,0.03,169,1.38,0.010,0.005,29,0.020,48,112,5,6
17.9,1442,1584,64,8,0.01,187,1.76,0.010,0.005,27,0.005,54,104,6,7
17.5,1381,1293,75,10,0.01,221,1.63,0.010,0.005,39,0.005,39,95,7,4
42.6,1083,1928,107,10,0.01,211,1.72,0.010,0.005,37,0.005,49,98,6,4
55.9,2065,3639,148,16,0.01,288,2.16,0.010,0.005,146,0.005,77,185,10,4
35.4,158,67,364,7,0.08,13,0.90,2.030,0.020,50,0.210,1096,203,52,12
8.7,217,90,404,3,0.03,16,1.27,2.040,0.005,20,0.210,966,143,55,13
